slip,seed,task_id,task_type,planner,replicate,success,steps,exploration_steps,states_added,model_changes,builds,failure_reason,seconds
0.1,2606,27,sequence,linear,2,True,20,0,0,1,2,success,0.088
0.1,2606,27,sequence,shortest,2,True,20,0,0,1,2,success,0.075
0.1,2606,27,sequence,linear,3,True,20,0,0,1,2,success,0.109
0.1,2606,27,sequence,shortest,3,True,20,0,0,1,2,success,0.073
0.1,2606,28,all_of,linear,1,True,23,0,0,2,3,success,0.289
0.1,2606,28,all_of,shortest,1,True,21,0,0,1,2,success,0.134
0.1,2606,28,all_of,linear,2,True,19,0,0,1,2,success,0.189
0.1,2606,28,all_of,shortest,2,True,22,0,0,1,2,success,0.144
0.1,2606,28,all_of,linear,3,True,23,0,0,0,1,success,0.088
0.1,2606,28,all_of,shortest,3,True,33,0,0,2,3,success,0.183
0.1,2606,29,condition_then,linear,1,True,7,0,0,0,1,success,0.019
0.1,2606,29,condition_then,shortest,1,True,7,0,0,0,1,success,0.022
0.1,2606,29,condition_then,linear,2,True,8,0,0,0,1,success,0.042
0.1,2606,29,condition_then,shortest,2,True,9,0,0,0,1,success,0.016
0.1,2606,29,condition_then,linear,3,True,7,0,0,0,1,success,0.034
0.1,2606,29,condition_then,shortest,3,True,7,0,0,0,1,success,0.023
0.1,2606,30,sequence,linear,1,True,25,0,0,0,1,success,0.056
0.1,2606,30,sequence,shortest,1,True,24,0,0,1,2,success,0.065
0.1,2606,30,sequence,linear,2,True,28,0,0,0,1,success,0.041
0.1,2606,30,sequence,shortest,2,True,34,0,0,1,2,success,0.055
0.1,2606,30,sequence,linear,3,True,25,0,0,0,1,success,0.036
0.1,2606,30,sequence,shortest,3,True,26,0,0,1,2,success,0.046
0.1,2606,31,all_of,linear,1,True,28,0,0,0,1,success,0.081
0.1,2606,31,all_of,shortest,1,True,28,0,0,1,2,success,0.116
0.1,2606,31,all_of,linear,2,True,24,0,0,0,1,success,0.086
0.1,2606,31,all_of,shortest,2,True,25,0,0,1,2,success,0.095
0.1,2606,31,all_of,linear,3,True,24,0,0,0,1,success,0.068
0.1,2606,31,all_of,shortest,3,True,24,0,0,0,1,success,0.049
0.1,2606,32,condition_then,linear,1,True,9,0,0,0,1,success,0.032
0.1,2606,32,condition_then,shortest,1,True,9,0,0,0,1,success,0.026
0.1,2606,32,condition_then,linear,2,True,16,0,0,0,1,success,0.021
0.1,2606,32,condition_then,shortest,2,True,18,0,0,0,1,success,0.013
0.1,2606,32,condition_then,linear,3,True,9,0,0,0,1,success,0.023
0.1,2606,32,condition_then,shortest,3,True,9,0,0,0,1,success,0.013
0.1,2606,33,sequence,linear,1,True,12,0,0,0,1,success,0.032
0.1,2606,33,sequence,shortest,1,True,12,0,0,1,2,success,0.055
0.1,2606,33,sequence,linear,2,True,14,0,0,0,1,success,0.041
0.1,2606,33,sequence,shortest,2,True,15,0,0,1,2,success,0.059
0.1,2606,33,sequence,linear,3,True,20,0,0,0,1,success,0.042
0.1,2606,33,sequence,shortest,3,True,17,0,0,1,2,success,0.051
0.1,2606,34,all_of,linear,1,True,20,0,0,0,1,success,0.144
0.1,2606,34,all_of,shortest,1,True,20,0,0,1,2,success,0.129
0.1,2606,34,all_of,linear,2,True,21,0,0,0,1,success,0.103
0.1,2606,34,all_of,shortest,2,True,21,0,0,1,2,success,0.114
0.1,2606,34,all_of,linear,3,True,15,0,0,0,1,success,0.09
0.1,2606,34,all_of,shortest,3,True,15,0,0,1,2,success,0.132
0.1,2606,35,condition_then,linear,1,True,4,0,0,0,1,success,0.039
0.1,2606,35,condition_then,shortest,1,True,4,0,0,0,1,success,0.016
0.1,2606,35,condition_then,linear,2,True,4,0,0,0,1,success,0.028
0.1,2606,35,condition_then,shortest,2,True,4,0,0,0,1,success,0.02
0.1,2606,35,condition_then,linear,3,True,5,0,0,0,1,success,0.031
0.1,2606,35,condition_then,shortest,3,True,4,0,0,0,1,success,0.027
0.1,2606,36,branch,linear,1,True,8,0,0,0,1,success,0.038
0.1,2606,36,branch,shortest,1,True,8,0,0,0,1,success,0.042
0.1,2606,36,branch,linear,2,True,8,0,0,0,1,success,0.062
0.1,2606,36,branch,shortest,2,True,10,0,0,0,1,success,0.029
0.1,2606,36,branch,linear,3,True,8,0,0,0,1,success,0.052
0.1,2606,36,branch,shortest,3,True,8,0,0,0,1,success,0.039
0.1,2606,37,branch,linear,1,True,9,0,0,0,1,success,0.051
0.1,2606,37,branch,shortest,1,True,9,0,0,0,1,success,0.035
0.1,2606,37,branch,linear,2,True,9,0,0,0,1,success,0.047
0.1,2606,37,branch,shortest,2,True,9,0,0,0,1,success,0.019
0.1,2606,37,branch,linear,3,True,9,0,0,0,1,success,0.051
0.1,2606,37,branch,shortest,3,True,9,0,0,0,1,success,0.03
0.1,2606,38,branch,linear,1,True,8,0,0,0,1,success,0.046
0.1,2606,38,branch,shortest,1,True,8,0,0,0,1,success,0.034
0.1,2606,38,branch,linear,2,True,8,0,0,0,1,success,0.046
0.1,2606,38,branch,shortest,2,True,8,0,0,0,1,success,0.033
0.1,2606,38,branch,linear,3,True,11,0,0,0,1,success,0.049
0.1,2606,38,branch,shortest,3,True,11,0,0,0,1,success,0.033
0.1,2606,39,branch,linear,1,True,7,0,0,0,1,success,0.048
0.1,2606,39,branch,shortest,1,True,7,0,0,0,1,success,0.031
0.1,2606,39,branch,linear,2,True,7,0,0,0,1,success,0.051
0.1,2606,39,branch,shortest,2,True,7,0,0,0,1,success,0.03
0.1,2606,39,branch,linear,3,True,9,0,0,0,1,success,0.051
0.1,2606,39,branch,shortest,3,True,9,0,0,0,1,success,0.028
0.1,2606,40,branch,linear,1,True,6,0,0,0,1,success,0.052
0.1,2606,40,branch,shortest,1,True,6,0,0,0,1,success,0.036
0.1,2606,40,branch,linear,2,True,7,0,0,0,1,success,0.051
0.1,2606,40,branch,shortest,2,True,7,0,0,0,1,success,0.03
0.1,2606,40,branch,linear,3,True,7,0,0,0,1,success,0.046
0.1,2606,40,branch,shortest,3,True,7,0,0,0,1,success,0.026
0.1,2606,41,branch,linear,1,True,12,0,0,0,1,success,0.036
0.1,2606,41,branch,shortest,1,True,9,0,0,0,1,success,0.029
0.1,2606,41,branch,linear,2,True,12,0,0,0,1,success,0.045
0.1,2606,41,branch,shortest,2,True,11,0,0,0,1,success,0.022
0.1,2606,41,branch,linear,3,True,9,0,0,0,1,success,0.028
0.1,2606,41,branch,shortest,3,True,9,0,0,0,1,success,0.035
0.1,2606,42,branch,linear,1,True,13,0,0,0,1,success,0.027
0.1,2606,42,branch,shortest,1,True,13,0,0,1,2,success,0.062
0.1,2606,42,branch,linear,2,True,15,0,0,1,2,success,0.1
0.1,2606,42,branch,shortest,2,True,13,0,0,1,2,success,0.081
0.1,2606,42,branch,linear,3,True,12,0,0,0,1,success,0.057
0.1,2606,42,branch,shortest,3,True,12,0,0,1,2,success,0.058
0.1,2606,43,branch,linear,1,True,7,0,0,0,1,success,0.046
0.1,2606,43,branch,shortest,1,True,7,0,0,0,1,success,0.028
0.1,2606,43,branch,linear,2,True,15,0,0,0,1,success,0.05
0.1,2606,43,branch,shortest,2,True,12,0,0,0,1,success,0.031
0.1,2606,43,branch,linear,3,True,7,0,0,0,1,success,0.034
0.1,2606,43,branch,shortest,3,True,7,0,0,0,1,success,0.018
0.1,2606,44,branch,linear,1,True,13,0,0,0,1,success,0.029
0.1,2606,44,branch,shortest,1,True,11,0,0,0,1,success,0.017
0.1,2606,44,branch,linear,2,True,13,0,0,0,1,success,0.042
0.1,2606,44,branch,shortest,2,True,13,0,0,0,1,success,0.027
0.1,2606,44,branch,linear,3,True,11,0,0,0,1,success,0.04
0.1,2606,44,branch,shortest,3,True,11,0,0,0,1,success,0.026
0.1,2606,45,branch,linear,1,True,8,0,0,0,1,success,0.036
0.1,2606,45,branch,shortest,1,True,8,0,0,0,1,success,0.022
0.1,2606,45,branch,linear,2,True,8,0,0,0,1,success,0.032
0.1,2606,45,branch,shortest,2,True,8,0,0,0,1,success,0.024
0.1,2606,45,branch,linear,3,True,11,0,0,0,1,success,0.034
0.1,2606,45,branch,shortest,3,True,11,0,0,0,1,success,0.024
0.2,2606,0,sequence,linear,1,True,38,0,0,2,3,success,0.087
0.2,2606,0,sequence,shortest,1,True,41,0,0,3,4,success,0.088
0.2,2606,0,sequence,linear,2,True,35,0,0,2,3,success,0.086
0.2,2606,0,sequence,shortest,2,True,38,0,0,2,3,success,0.055
0.2,2606,0,sequence,linear,3,True,31,0,0,2,3,success,0.061
0.2,2606,0,sequence,shortest,3,True,36,0,0,2,3,success,0.045
0.2,2606,1,all_of,linear,1,True,25,0,0,2,3,success,0.148
0.2,2606,1,all_of,shortest,1,True,23,0,0,2,3,success,0.107
0.2,2606,1,all_of,linear,2,True,16,0,0,2,3,success,0.159
0.2,2606,1,all_of,shortest,2,True,18,0,0,2,3,success,0.087
0.2,2606,1,all_of,linear,3,True,23,0,0,2,3,success,0.133
0.2,2606,1,all_of,shortest,3,True,25,0,0,2,3,success,0.098
0.2,2606,2,condition_then,linear,1,True,32,0,0,3,4,success,0.066
0.2,2606,2,condition_then,shortest,1,True,81,0,0,10,11,success,0.11
0.2,2606,2,condition_then,linear,2,True,21,0,0,1,2,success,0.034
0.2,2606,2,condition_then,shortest,2,True,28,0,0,4,5,success,0.053
0.2,2606,2,condition_then,linear,3,True,25,0,0,2,3,success,0.047
0.2,2606,2,condition_then,shortest,3,True,41,0,0,7,8,success,0.095
0.2,2606,3,sequence,linear,1,True,31,0,0,1,2,success,0.052
0.2,2606,3,sequence,shortest,1,True,33,0,0,0,1,success,0.024
0.2,2606,3,sequence,linear,2,True,24,0,0,0,1,success,0.033
0.2,2606,3,sequence,shortest,2,True,28,0,0,0,1,success,0.021
0.2,2606,3,sequence,linear,3,True,26,0,0,2,3,success,0.084
0.2,2606,3,sequence,shortest,3,True,27,0,0,0,1,success,0.021
0.2,2606,4,all_of,linear,1,True,16,0,0,0,1,success,0.073
0.2,2606,4,all_of,shortest,1,True,16,0,0,0,1,success,0.047
0.2,2606,4,all_of,linear,2,True,24,0,0,1,2,success,0.135
0.2,2606,4,all_of,shortest,2,True,18,0,0,0,1,success,0.047
0.2,2606,4,all_of,linear,3,True,22,0,0,3,4,success,0.24
0.2,2606,4,all_of,shortest,3,True,21,0,0,0,1,success,0.05
0.2,2606,5,condition_then,linear,1,True,9,0,0,0,1,success,0.022
0.2,2606,5,condition_then,shortest,1,True,9,0,0,0,1,success,0.014
0.2,2606,5,condition_then,linear,2,True,9,0,0,0,1,success,0.019
0.2,2606,5,condition_then,shortest,2,True,9,0,0,0,1,success,0.014
0.2,2606,5,condition_then,linear,3,True,21,0,0,1,2,success,0.044
0.2,2606,5,condition_then,shortest,3,True,8,0,0,0,1,success,0.016
0.2,2606,6,sequence,linear,1,True,31,0,0,0,1,success,0.033
0.2,2606,6,sequence,shortest,1,True,39,0,0,2,3,success,0.064
0.2,2606,6,sequence,linear,2,True,30,0,0,0,1,success,0.033
0.2,2606,6,sequence,shortest,2,True,33,0,0,2,3,success,0.053
0.2,2606,6,sequence,linear,3,True,31,0,0,0,1,success,0.036
0.2,2606,6,sequence,shortest,3,True,42,0,0,1,2,success,0.051
0.2,2606,7,all_of,linear,1,True,15,0,0,0,1,success,0.082
0.2,2606,7,all_of,shortest,1,True,15,0,0,0,1,success,0.051
0.2,2606,7,all_of,linear,2,True,20,0,0,1,2,success,0.109
0.2,2606,7,all_of,shortest,2,True,19,0,0,0,1,success,0.04
0.2,2606,7,all_of,linear,3,True,15,0,0,1,2,success,0.104
0.2,2606,7,all_of,shortest,3,True,16,0,0,0,1,success,0.054
0.2,2606,8,condition_then,linear,1,True,5,0,0,0,1,success,0.027
0.2,2606,8,condition_then,shortest,1,True,4,0,0,0,1,success,0.019
0.2,2606,8,condition_then,linear,2,True,7,0,0,0,1,success,0.021
0.2,2606,8,condition_then,shortest,2,True,6,0,0,0,1,success,0.019
0.2,2606,8,condition_then,linear,3,True,9,0,0,0,1,success,0.034
0.2,2606,8,condition_then,shortest,3,True,9,0,0,0,1,success,0.015
0.2,2606,9,sequence,linear,1,True,23,0,0,2,3,success,0.06
0.2,2606,9,sequence,shortest,1,True,23,0,0,1,2,success,0.027
0.2,2606,9,sequence,linear,2,True,33,0,0,2,3,success,0.091
0.2,2606,9,sequence,shortest,2,True,29,0,0,1,2,success,0.035
0.2,2606,9,sequence,linear,3,True,19,0,0,0,1,success,0.048
0.2,2606,9,sequence,shortest,3,True,27,0,0,0,1,success,0.026
0.2,2606,10,all_of,linear,1,True,24,0,0,1,2,success,0.124
0.2,2606,10,all_of,shortest,1,True,26,0,0,0,1,success,0.063
0.2,2606,10,all_of,linear,2,True,28,0,0,1,2,success,0.118
0.2,2606,10,all_of,shortest,2,True,37,0,0,1,2,success,0.106
0.2,2606,10,all_of,linear,3,True,23,0,0,0,1,success,0.094
0.2,2606,10,all_of,shortest,3,True,23,0,0,1,2,success,0.105
0.2,2606,11,condition_then,linear,1,True,7,0,0,0,1,success,0.036
0.2,2606,11,condition_then,shortest,1,True,7,0,0,0,1,success,0.029
0.2,2606,11,condition_then,linear,2,True,9,0,0,0,1,success,0.046
0.2,2606,11,condition_then,shortest,2,True,9,0,0,0,1,success,0.029
0.2,2606,11,condition_then,linear,3,True,10,0,0,0,1,success,0.041
0.2,2606,11,condition_then,shortest,3,True,10,0,0,0,1,success,0.033
0.2,2606,12,sequence,linear,1,True,35,0,0,1,2,success,0.167
0.2,2606,12,sequence,shortest,1,True,29,0,0,0,1,success,0.063
0.2,2606,12,sequence,linear,2,True,29,0,0,1,2,success,0.144
0.2,2606,12,sequence,shortest,2,True,38,0,0,2,3,success,0.201
0.2,2606,12,sequence,linear,3,True,36,0,0,1,2,success,0.222
0.2,2606,12,sequence,shortest,3,True,36,0,0,1,2,success,0.122
0.2,2606,13,all_of,linear,1,True,17,0,0,1,2,success,0.41
0.2,2606,13,all_of,shortest,1,True,20,0,0,2,3,success,0.276
0.2,2606,13,all_of,linear,2,True,17,0,0,0,1,success,0.144
0.2,2606,13,all_of,shortest,2,True,19,0,0,1,2,success,0.144
0.2,2606,13,all_of,linear,3,True,12,0,0,0,1,success,0.131
0.2,2606,13,all_of,shortest,3,True,12,0,0,0,1,success,0.102
0.2,2606,14,condition_then,linear,1,True,13,0,0,1,2,success,0.077
0.2,2606,14,condition_then,shortest,1,True,14,0,0,1,2,success,0.056
0.2,2606,14,condition_then,linear,2,True,12,0,0,0,1,success,0.048
0.2,2606,14,condition_then,shortest,2,True,12,0,0,0,1,success,0.03
0.2,2606,14,condition_then,linear,3,True,11,0,0,1,2,success,0.083
0.2,2606,14,condition_then,shortest,3,True,11,0,0,1,2,success,0.058
0.2,2606,15,sequence,linear,1,True,32,0,0,2,3,success,0.164
0.2,2606,15,sequence,shortest,1,True,27,0,0,0,1,success,0.05
0.2,2606,15,sequence,linear,2,True,22,0,0,3,4,success,0.222
0.2,2606,15,sequence,shortest,2,True,17,0,0,0,1,success,0.04
0.2,2606,15,sequence,linear,3,True,26,0,0,1,2,success,0.091
0.2,2606,15,sequence,shortest,3,True,48,0,0,6,7,success,0.244
0.2,2606,16,all_of,linear,1,True,16,0,0,0,1,success,0.142
0.2,2606,16,all_of,shortest,1,True,16,0,0,0,1,success,0.104
0.2,2606,16,all_of,linear,2,True,16,0,0,0,1,success,0.094
0.2,2606,16,all_of,shortest,2,True,16,0,0,0,1,success,0.061
0.2,2606,16,all_of,linear,3,True,20,0,0,1,2,success,0.139
0.2,2606,16,all_of,shortest,3,True,20,0,0,1,2,success,0.129
0.2,2606,17,condition_then,linear,1,True,19,0,0,0,1,success,0.027
0.2,2606,17,condition_then,shortest,1,True,18,0,0,0,1,success,0.016
0.2,2606,17,condition_then,linear,2,True,16,0,0,0,1,success,0.029
0.2,2606,17,condition_then,shortest,2,True,20,0,0,0,1,success,0.017
0.2,2606,17,condition_then,linear,3,True,23,0,0,0,1,success,0.026
0.2,2606,17,condition_then,shortest,3,True,18,0,0,0,1,success,0.024
0.2,2606,18,sequence,linear,1,True,33,0,0,3,4,success,0.17
0.2,2606,18,sequence,shortest,1,True,33,0,0,2,3,success,0.075
0.2,2606,18,sequence,linear,2,True,41,0,0,1,2,success,0.108
0.2,2606,18,sequence,shortest,2,True,46,0,0,3,4,success,0.11
0.2,2606,18,sequence,linear,3,True,71,0,0,9,10,success,0.412
0.2,2606,18,sequence,shortest,3,True,61,0,0,2,3,success,0.073
0.2,2606,19,all_of,linear,1,True,32,0,0,2,3,success,0.197
0.2,2606,19,all_of,shortest,1,True,32,0,0,2,3,success,0.129
0.2,2606,19,all_of,linear,2,True,29,0,0,2,3,success,0.287
0.2,2606,19,all_of,shortest,2,True,29,0,0,1,2,success,0.106
0.2,2606,19,all_of,linear,3,True,36,0,0,3,4,success,0.235
0.2,2606,19,all_of,shortest,3,True,37,0,0,1,2,success,0.149
0.2,2606,20,condition_then,linear,1,True,14,0,0,2,3,success,0.132
0.2,2606,20,condition_then,shortest,1,True,13,0,0,1,2,success,0.054
0.2,2606,20,condition_then,linear,2,True,12,0,0,0,1,success,0.036
0.2,2606,20,condition_then,shortest,2,True,21,0,0,1,2,success,0.029
0.2,2606,20,condition_then,linear,3,True,15,0,0,1,2,success,0.063
0.2,2606,20,condition_then,shortest,3,True,16,0,0,1,2,success,0.031
0.2,2606,21,sequence,linear,1,True,21,0,0,1,2,success,0.109
0.2,2606,21,sequence,shortest,1,True,29,0,0,2,3,success,0.085
0.2,2606,21,sequence,linear,2,True,25,0,0,1,2,success,0.125
0.2,2606,21,sequence,shortest,2,True,21,0,0,1,2,success,0.084
0.2,2606,21,sequence,linear,3,True,19,0,0,1,2,success,0.125
0.2,2606,21,sequence,shortest,3,True,19,0,0,1,2,success,0.08
0.2,2606,22,all_of,linear,1,True,30,0,0,1,2,success,0.179
0.2,2606,22,all_of,shortest,1,True,39,0,0,2,3,success,0.11
0.2,2606,22,all_of,linear,2,True,36,0,0,1,2,success,0.127
0.2,2606,22,all_of,shortest,2,True,44,0,0,3,4,success,0.155
0.2,2606,22,all_of,linear,3,True,37,0,0,5,6,success,0.352
0.2,2606,22,all_of,shortest,3,True,46,0,0,3,4,success,0.144
0.2,2606,23,condition_then,linear,1,True,20,0,0,1,2,success,0.043
0.2,2606,23,condition_then,shortest,1,True,17,0,0,1,2,success,0.029
0.2,2606,23,condition_then,linear,2,True,10,0,0,0,1,success,0.029
0.2,2606,23,condition_then,shortest,2,True,22,0,0,2,3,success,0.042
0.2,2606,23,condition_then,linear,3,True,14,0,0,1,2,success,0.033
0.2,2606,23,condition_then,shortest,3,True,10,0,0,0,1,success,0.013
0.2,2606,24,sequence,linear,1,True,23,0,0,1,2,success,0.042
0.2,2606,24,sequence,shortest,1,True,22,0,0,0,1,success,0.03
0.2,2606,24,sequence,linear,2,True,22,0,0,1,2,success,0.047
0.2,2606,24,sequence,shortest,2,True,23,0,0,2,3,success,0.033
0.2,2606,24,sequence,linear,3,True,26,0,0,0,1,success,0.018
0.2,2606,24,sequence,shortest,3,True,26,0,0,1,2,success,0.027
0.2,2606,25,all_of,linear,1,True,13,0,0,0,1,success,0.055
0.2,2606,25,all_of,shortest,1,True,13,0,0,0,1,success,0.039
0.2,2606,25,all_of,linear,2,True,15,0,0,0,1,success,0.056
0.2,2606,25,all_of,shortest,2,True,15,0,0,0,1,success,0.038
0.2,2606,25,all_of,linear,3,True,17,0,0,0,1,success,0.059
0.2,2606,25,all_of,shortest,3,True,17,0,0,0,1,success,0.044
0.2,2606,26,condition_then,linear,1,True,15,0,0,1,2,success,0.035
0.2,2606,26,condition_then,shortest,1,True,15,0,0,0,1,success,0.015
0.2,2606,26,condition_then,linear,2,True,20,0,0,1,2,success,0.034
0.2,2606,26,condition_then,shortest,2,True,24,0,0,2,3,success,0.026
0.2,2606,26,condition_then,linear,3,True,16,0,0,0,1,success,0.019
0.2,2606,26,condition_then,shortest,3,True,22,0,0,0,1,success,0.013
0.2,2606,27,sequence,linear,1,True,37,0,0,2,3,success,0.077
0.2,2606,27,sequence,shortest,1,True,40,0,0,6,7,success,0.104
0.2,2606,27,sequence,linear,2,True,17,0,0,1,2,success,0.043
0.2,2606,27,sequence,shortest,2,True,38,0,0,3,4,success,0.061
0.2,2606,27,sequence,linear,3,True,36,0,0,5,6,success,0.143
0.2,2606,27,sequence,shortest,3,True,50,0,0,8,9,success,0.122
0.2,2606,28,all_of,linear,1,True,23,0,0,2,3,success,0.155
0.2,2606,28,all_of,shortest,1,True,37,0,0,6,7,success,0.188
0.2,2606,28,all_of,linear,2,True,24,0,0,3,4,success,0.158
0.2,2606,28,all_of,shortest,2,True,27,0,0,3,4,success,0.087
0.2,2606,28,all_of,linear,3,True,30,0,0,4,5,success,0.262
0.2,2606,28,all_of,shortest,3,True,37,0,0,5,6,success,0.138
0.2,2606,29,condition_then,linear,1,True,8,0,0,0,1,success,0.016
0.2,2606,29,condition_then,shortest,1,True,8,0,0,0,1,success,0.013
0.2,2606,29,condition_then,linear,2,True,7,0,0,0,1,success,0.015
0.2,2606,29,condition_then,shortest,2,True,8,0,0,0,1,success,0.011
0.2,2606,29,condition_then,linear,3,True,8,0,0,0,1,success,0.014
0.2,2606,29,condition_then,shortest,3,True,12,0,0,0,1,success,0.013
0.2,2606,30,sequence,linear,1,True,28,0,0,0,1,success,0.027
0.2,2606,30,sequence,shortest,1,True,43,0,0,0,1,success,0.019
0.2,2606,30,sequence,linear,2,True,29,0,0,1,2,success,0.041
0.2,2606,30,sequence,shortest,2,True,30,0,0,1,2,success,0.026
0.2,2606,30,sequence,linear,3,True,60,0,0,3,4,success,0.077
0.2,2606,30,sequence,shortest,3,True,30,0,0,0,1,success,0.02
0.2,2606,31,all_of,linear,1,True,30,0,0,0,1,success,0.057
0.2,2606,31,all_of,shortest,1,True,31,0,0,0,1,success,0.038
0.2,2606,31,all_of,linear,2,True,34,0,0,0,1,success,0.046
0.2,2606,31,all_of,shortest,2,True,38,0,0,1,2,success,0.046
0.2,2606,31,all_of,linear,3,True,31,0,0,0,1,success,0.055
0.2,2606,31,all_of,shortest,3,True,24,0,0,1,2,success,0.052
0.2,2606,32,condition_then,linear,1,True,11,0,0,1,2,success,0.038
0.2,2606,32,condition_then,shortest,1,True,17,0,0,0,1,success,0.012
0.2,2606,32,condition_then,linear,2,True,9,0,0,0,1,success,0.018
0.2,2606,32,condition_then,shortest,2,True,9,0,0,0,1,success,0.012
0.2,2606,32,condition_then,linear,3,True,11,0,0,0,1,success,0.015
0.2,2606,32,condition_then,shortest,3,True,14,0,0,0,1,success,0.014
0.2,2606,33,sequence,linear,1,True,18,0,0,0,1,success,0.027
0.2,2606,33,sequence,shortest,1,True,18,0,0,1,2,success,0.033
0.2,2606,33,sequence,linear,2,True,19,0,0,0,1,success,0.034
0.2,2606,33,sequence,shortest,2,True,19,0,0,0,1,success,0.019
0.2,2606,33,sequence,linear,3,True,19,0,0,0,1,success,0.025
0.2,2606,33,sequence,shortest,3,True,19,0,0,1,2,success,0.027
0.2,2606,34,all_of,linear,1,True,15,0,0,0,1,success,0.043
0.2,2606,34,all_of,shortest,1,True,15,0,0,0,1,success,0.038
0.2,2606,34,all_of,linear,2,True,20,0,0,0,1,success,0.059
0.2,2606,34,all_of,shortest,2,True,20,0,0,1,2,success,0.062
0.2,2606,34,all_of,linear,3,True,32,0,0,0,1,success,0.058
0.2,2606,34,all_of,shortest,3,True,32,0,0,0,1,success,0.038
0.2,2606,35,condition_then,linear,1,True,4,0,0,0,1,success,0.018
0.2,2606,35,condition_then,shortest,1,True,4,0,0,0,1,success,0.013
0.2,2606,35,condition_then,linear,2,True,4,0,0,0,1,success,0.018
0.2,2606,35,condition_then,shortest,2,True,4,0,0,0,1,success,0.009
0.2,2606,35,condition_then,linear,3,True,7,0,0,0,1,success,0.02
0.2,2606,35,condition_then,shortest,3,True,7,0,0,0,1,success,0.008
0.2,2606,36,branch,linear,1,True,9,0,0,0,1,success,0.022
0.2,2606,36,branch,shortest,1,True,9,0,0,0,1,success,0.018
0.2,2606,36,branch,linear,2,True,10,0,0,0,1,success,0.025
0.2,2606,36,branch,shortest,2,True,10,0,0,0,1,success,0.018
0.2,2606,36,branch,linear,3,True,10,0,0,0,1,success,0.02
0.2,2606,36,branch,shortest,3,True,13,0,0,0,1,success,0.014
0.2,2606,37,branch,linear,1,True,9,0,0,0,1,success,0.024
0.2,2606,37,branch,shortest,1,True,9,0,0,0,1,success,0.018
0.2,2606,37,branch,linear,2,True,10,0,0,0,1,success,0.021
0.2,2606,37,branch,shortest,2,True,10,0,0,0,1,success,0.017
0.2,2606,37,branch,linear,3,True,9,0,0,0,1,success,0.024
0.2,2606,37,branch,shortest,3,True,9,0,0,0,1,success,0.016
0.2,2606,38,branch,linear,1,True,17,0,0,1,2,success,0.044
0.2,2606,38,branch,shortest,1,True,22,0,0,2,3,success,0.044
0.2,2606,38,branch,linear,2,True,17,0,0,1,2,success,0.045
0.2,2606,38,branch,shortest,2,True,11,0,0,0,1,success,0.017
0.2,2606,38,branch,linear,3,True,8,0,0,0,1,success,0.018
0.2,2606,38,branch,shortest,3,True,8,0,0,0,1,success,0.012
0.2,2606,39,branch,linear,1,True,11,0,0,1,2,success,0.044
0.2,2606,39,branch,shortest,1,True,11,0,0,1,2,success,0.03
0.2,2606,39,branch,linear,2,True,14,0,0,1,2,success,0.054
0.2,2606,39,branch,shortest,2,True,13,0,0,1,2,success,0.039
0.2,2606,39,branch,linear,3,True,13,0,0,1,2,success,0.048
0.2,2606,39,branch,shortest,3,True,13,0,0,1,2,success,0.028
